시도,시군구,시설명,영문명,설치년월일,설치연도,시대구분,시설장,종사자수,정원,현원,빈자리,충원율,종사자당아동,소재지,연락처,위도,경도,데이터비고
충청남도,천안시,기쁨드림공동생활가정,Happydream,2012.10.22,2012,전문화기 (2005~2015),박은희,4,7,6,1,86,1.5,"충청남도 천안시 동남구 풍세로 1010-31, 101동 804호",041-908-1919,,,
충청남도,천안시,무지개공동생활가정,Mujigae,2018.06.20,2018,확장·내실기 (2016~),이종비,4,7,6,1,86,1.5,충청남도 천안시 동남구 신부13길 3-6,041-578-8331,,,
충청남도,천안시,다윗공동생활가정,David house,2002.03.23,2002,제도화기 (2000~2004),이경희,4,7,6,1,86,1.5,충청남도 천안시 서북구 노태산로 21,041-558-7923,,,
충청남도,천안시,성환공동생활가정,Seonghwan grouphome,2004.10.24,2004,제도화기 (2000~2004),박유니,4,7,5,2,71,1.25,"충청남도 천안시 서북구 서부7길 11, 103호",041-585-2811,,,
충청남도,천안시,꿈찬공동생활가정,kkumchan grouphome,2009.09.11,2009,전문화기 (2005~2015),이은경,4,7,6,1,86,1.5,"충청남도 천안시 서북구 미라15길 24, 102동 104호",041-554-2855,,,
충청남도,천안시,우리집공동생활가정,myhouse,2016.05.13,2016,확장·내실기 (2016~),이석열,5,7,6,1,86,1.2,"충청남도 천안시 서북구 백석로 136, 107동 201호",041-555-5509,,,
충청남도,서북구,샛별공동생활가정,venus,2023.08.02,2023,확장·내실기 (2016~),이소연,2,7,3,4,43,1.5,"충청남도 서북구 충무로 158-10, 106동 202호",041-574-4585,,,
충청남도,태안군,희망터전,Huimangteojeon,2007.12.15,2007,전문화기 (2005~2015),송옥희,2,7,7,0,100,3.5,"충청남도 태안군 원북면 옥파로 16, 1층",041-674-0755,,,
충청남도,태안군,봄언덕,Bomeondeok,2007.12.16,2007,전문화기 (2005~2015),김보라,3,7,7,0,100,2.33,"충청남도 태안군 원북면 옥파로 16, 2층",041-673-8673,,,
충청남도,태안군,예꿈,YeKkum,2007.12.17,2007,전문화기 (2005~2015),김배자,3,7,3,4,43,1.0,"충청남도 태안군 태안읍 군청11길 15, 2층",,,,
전북특별자치도,군산시,평화의집,peace home,2006.09.13,2006,전문화기 (2005~2015),황재철,4,7,4,3,57,1.0,"전북특별자치도 군산시 상신6길 5-6, 101호",063-468-2283,,,
전북특별자치도,군산시,행복의뜰,happyhouse,2007.02.28,2007,전문화기 (2005~2015),서영희,4,7,5,2,71,1.25,"전북특별자치도 군산시 축동로 188, 103동 103호",063-461-7344,,,
전북특별자치도,군산시,꽃동산,KKOT DONG SAN,2010.04.30,2010,전문화기 (2005~2015),이미영,3,7,2,5,29,0.67,"전북특별자치도 군산시 검다메안길 6-8, 3층",063-462-1542,,,
전북특별자치도,군산시,사회적협동조합 더불어숲,Social Cooperative Forestogether,2010.08.31,2010,전문화기 (2005~2015),김주영,4,7,3,4,43,0.75,전북특별자치도 군산시 개정면 정수길 22-13,070-4645-7634,,,
전북특별자치도,군산시,우림그룹홈,woolim,2011.10.14,2011,전문화기 (2005~2015),유봉자,4,7,4,3,57,1.0,전북특별자치도 군산시 축동로 188 삼학대우아파트 103동 1101호,063-446-1219,,,
전북특별자치도,군산시,해바라기,sunflower grouphome,2011.05.09,2011,전문화기 (2005~2015),한미경,4,7,7,0,100,1.75,전북특별자치도 군산시 하나운로 45 103동 104호,070-8783-9532,,,
전북특별자치도,군산시,참조은집,GOODHOME,2012.08.02,2012,전문화기 (2005~2015),조은희,4,7,3,4,43,0.75,"전북특별자치도 군산시 공단대로 54, 105동 1104호(조촌동, 타워써미트)",063-453-9920,,,
전북특별자치도,군산시,해나래,hanarea,2016.09.06,2016,확장·내실기 (2016~),송현성,4,7,4,3,57,1.0,"전북특별자치도 군산시 백토로 230, 103/902 (우성아파트)",063-461-4647,,,
전북특별자치도,김제시,소망그룹홈,SO MANG,2020.06.30,2020,확장·내실기 (2016~),박순주,4,7,7,0,100,1.75,전북특별자치도 김제시 두월로 207 나동 701호,,,,
전북특별자치도,김제시,코비그룹홈,COVI,2008.07.01,2008,전문화기 (2005~2015),김미화,4,7,7,0,100,1.75,전북특별자치도 김제시 요촌동2길 33-20 퍼스트빌 401호,,,,
전북특별자치도,순창군,하늘빛그룹홈,HANEUL BIT,2012.02.14,2012,전문화기 (2005~2015),이명노,4,7,7,0,100,1.75,전북특별자치도 순창군 인계면 인덕로 147,063-652-5746,,,
전북특별자치도,완주군,아이들세상,children world,2012.01.02,2012,전문화기 (2005~2015),오순희,4,7,6,1,86,1.5,전북특별자치도 완주군 삼례읍 삼례역로42,,,,
전북특별자치도,완주군,아버지의집,ABEOJIUIJIP,2005.12.08,2005,전문화기 (2005~2015),최은주,4,7,5,2,71,1.25,전북특별자치도 완주군 소양면 원화심길15,063-244-0391,,,
전북특별자치도,완주군,꿈과사랑그룹홈,LOVEgrouphome,2005.11.21,2005,전문화기 (2005~2015),임정근,4,7,6,1,86,1.5,전북특별자치도 완주군 구이면 청암길 43,063-221-5525,,,
전북특별자치도,익산시,꽃봉지,KKOT BONGJI,2007.11.20,2007,전문화기 (2005~2015),이기쁨,4,7,4,3,57,1.0,전북특별자치도 익산시 동서로41길 5-9,063-837-7004,,,
전북특별자치도,익산시,해뜨는우리집,sunshine,2007.07.06,2007,전문화기 (2005~2015),김선주,4,7,3,4,43,0.75,전북특별자치도 익산시 서동로18길 46-1 101동 107호,063-842-2247,,,
전북특별자치도,임실군,하늘사람들,skypeople,2005.11.07,2005,전문화기 (2005~2015),강효경,4,7,6,1,86,1.5,전북특별자치도 임실군 관촌면 사선6길 14-1,063-643-1569,,,
전북특별자치도,임실군,파랑새,bluebird,2011.05.03,2011,전문화기 (2005~2015),김영부,4,7,5,2,71,1.25,전북특별자치도 임실군 관촌면 신전4길 21-39,070-4229-1660,,,
전북특별자치도,전주시,감람나무그룹홈,Gam Lam Na Mu,2012.07.25,2012,전문화기 (2005~2015),허봉림,4,7,5,2,71,1.25,"전북특별자치도 전주시 완산구 학봉2길 11, 진흥하이츠아파트 115",063-285-6691,,,
전북특별자치도,전주시,건강한 가족,Good Family,2023.01.12,2023,확장·내실기 (2016~),김옥희,4,5,5,0,100,1.25,전북특별자치도 전주시 덕진구 어은로 92-1 주택 1층,063-245-0917,,,
전북특별자치도,전주시,기쁨,joy,2023.01.12,2023,확장·내실기 (2016~),강유정,4,7,5,2,71,1.25,전북특별자치도 전주시 완산구 신촌2길 20 1동 1204호,063-223-4849,,,
전북특별자치도,전주시,꿈꾸는집,VISION HOUSE,2009.03.27,2009,전문화기 (2005~2015),강상훈,4,7,5,2,71,1.25,"전북특별자치도 전주시 완산구 따박골5길 47, 5층",063-225-0013,,,
전북특별자치도,전주시,둘하나그룹홈,dolhana,2012.04.19,2012,전문화기 (2005~2015),이열,4,7,6,1,86,1.5,"전북특별자치도 전주시 완산구 강변로 220-16, 2-1005호",070-7579-6928,,,
전북특별자치도,전주시,사랑애샘터,salangaesaemteo,2011.05.30,2011,전문화기 (2005~2015),김경아,4,7,4,3,57,1.0,"전북특별자치도 전주시 덕진구 호성로 132, 108동 1005호 (진흥더블파크1단지)",063-246-1549,,,
전북특별자치도,전주시,사랑의보금자리,Lovenest,2006.05.10,2006,전문화기 (2005~2015),김혜정,4,7,3,4,43,0.75,전북특별자치도 전주시 완산구 덕산길 38-8,063-288-3378,,,
전북특별자치도,전주시,새희망그룹홈,NEWHOPE,2016.08.19,2016,확장·내실기 (2016~),김미옥,4,5,4,1,80,1.0,"전북특별자치도 전주시 완산구 장승배기8길 13, 나동 104호",,,,
전북특별자치도,전주시,소망의집그룹홈,Somang house,2012.08.06,2012,전문화기 (2005~2015),김권혁,4,7,7,0,100,1.75,"전북특별자치도 전주시 덕진구 숲정이5길 77, 317호",063-276-8291,,,
전북특별자치도,전주시,아미고의집,Amigo's House Group Home,2008.12.18,2008,전문화기 (2005~2015),"마르
가리타",4,7,7,0,100,1.75,"전북특별자치도 전주시 덕진구 편운로 26-1, 2층",063-214-4041,,,
전북특별자치도,전주시,우리집,ourhome,2023.01.12,2023,확장·내실기 (2016~),김미향,4,7,4,3,57,1.0,전북특별자치도 전주시 덕진구 오정2길 22-7번지 301호,063-288-1091,,,
전북특별자치도,전주시,징검다리,Steping Stone,2011.04.28,2011,전문화기 (2005~2015),김용일,4,7,4,3,57,1.0,"전북특별자치도 전주시 덕진구 삼송3길 41, A동 202호",063-278-1202,,,
전북특별자치도,전주시,포도원,podowon,2008.12.31,2008,전문화기 (2005~2015),김경란,4,7,4,3,57,1.0,"전북특별자치도 전주시 완산구 안행2길 13, 301호",063-283-0909,,,
전북특별자치도,전주시,푸르니그룹홈,PURNI GROUP,2017.03.23,2017,확장·내실기 (2016~),한선순,4,7,4,3,57,1.0,"전북특별자치도 전주시 완산구 백제대로 13, 105동 101호",069-282-0324,,,
전북특별자치도,전주시,플러스그룹홈,PLUSGROUP,2012.02.21,2012,전문화기 (2005~2015),조미영,4,7,7,0,100,1.75,"전북특별자치도 전주시 완산구 거마평로 189-47, 1동 101호",063-236-9588,,,
전북특별자치도,전주시,한울,hanwool,2011.06.13,2011,전문화기 (2005~2015),김일환,3,7,3,4,43,1.0,"전북특별자치도 전주시 완산구 서원로 272, 2-810",070-4118-5692,,,
전북특별자치도,전주시,해피투게더,happytogether,2011.04.28,2011,전문화기 (2005~2015),강병태,4,7,6,1,86,1.5,전북특별자치도 전주시 덕진구 명주4길 26-2,063-252-3427,,,
전북특별자치도,전주시,해피하우스,Happy house,2011.06.13,2011,전문화기 (2005~2015),이에스더,4,5,4,1,80,1.0,"전북특별자치도 전주시 완산구 거마서로 63, 3층",,,,
전북특별자치도,진안군,가나안나눔터,Ganaannanumteo,2005.11.22,2005,전문화기 (2005~2015),문금자,4,5,3,2,60,0.75,전북특별자치도 진안군 상전면 금지2길 4-3,063-432-9892,,,
전북특별자치도,진안군,사랑샘터,Sarangsaemteo,2007.07.12,2007,전문화기 (2005~2015),심해연,4,7,3,4,43,0.75,전북특별자치도 진안군 부귀면 소태정길 125,063-433-4752,,,
전북특별자치도,진안군,창조의 집,Changjoui jip,2010.12.03,2010,전문화기 (2005~2015),최인석,4,7,4,3,57,1.0,전북특별자치도 진안군 진안읍 평촌길 1-19,063-433-8328,,,
전북특별자치도,진안군,인보의집,Inbouijip,2021.05.21,2021,확장·내실기 (2016~),김혜숙,3,5,4,1,80,1.33,전북특별자치도 진안군 진안읍 대광2길 18,063-433-9146,,,
전라남도,고흥군,파란마음,Paranmaeum Group Home,2010.11.12,2010,전문화기 (2005~2015),마향희,4,7,5,2,71,1.25,전라남도 고흥군 영남면 해맞이로 1291-8,061-835-6318,,,
전라남도,고흥군,문화마을공동생활가정,Munhwamaeul Group Home,2011.09.15,2011,전문화기 (2005~2015),장정희,4,7,7,0,100,1.75,전라남도 고흥군 과역면 문화마을길 18-2,061-834-0192,,,
전라남도,곡성군,큰사랑그룹홈,kensarang,2014.03.13,2014,전문화기 (2005~2015),최세훈,2,7,3,4,43,1.5,전라남도 곡성군 오산면 무옥로 230-56,061-363-4404,,,
전라남도,광양시,가온,GAON,2010.09.15,2010,전문화기 (2005~2015),박순화,4,7,3,4,43,0.75,전라남도 광양시 무등2길 3-1,061-793-3421,,,
전라남도,광양시,도담그룹홈,Dodam,2018.04.12,2018,확장·내실기 (2016~),노종남,4,5,4,1,80,1.0,"전라남도 광양시 담안2길 39-14, 단독",061-913-7009,,,
전라남도,광양시,새날,saenal,2022.08.12,2022,확장·내실기 (2016~),신임숙,4,5,4,1,80,1.0,"전라남도 광양시 광양읍 회암길 3-24, 1층",061-762-0114,,,
전라남도,광양시,꿈꾸는 나무,Dream Tree,2020.06.26,2020,확장·내실기 (2016~),송미연,4,7,2,5,29,0.5,"전라남도 광양시 광양읍 목성1길 29-10, 903호",061-761-7392,,,
전라남도,구례군,하랑,harang,2015.06.10,2015,전문화기 (2005~2015),박일순,4,7,5,2,71,1.25,전라남도 구례군 구례읍 구례로 291번지,061-783-6738,,,
전라남도,담양군,새 꿈터,Newdreamsite,2007.03.02,2007,전문화기 (2005~2015),유영원,4,7,3,4,43,0.75,전라남도 담양군 담양읍 남촌길 21-8,061-383-9274,,,
전라남도,담양군,사과나무 공동생활가정,Apple Tree co-living homes,2023.01.09,2023,확장·내실기 (2016~),강정심,2,5,0,5,0,0.0,전라남도 담양군 봉산면 신학길 103,061-381-9265,,,
전라남도,담양군,행복가득 공동생활가정,Haengbokgadeuk co-living homes,2023.08.07,2023,확장·내실기 (2016~),이강헌,2,7,0,7,0,0.0,전라남도 담양군 담양읍 객사2길 3,,,,
전라남도,목포시,목포우리집,MOKPOWOORIHO ME,2006.08.01,2006,전문화기 (2005~2015),서정숙,4,7,6,1,86,1.5,"전라남도 목포시 원산로60번길 3-1, 1층",061-276-0442,,,
전라남도,목포시,푸른초장그룹홈,pureunchojang,2007.08.10,2007,전문화기 (2005~2015),정수정,4,7,5,2,71,1.25,"전라남도 목포시 산정로120번길 6, 1·2층",061-276-8698,,,
전라남도,목포시,매당기행,medangkihang,2007.11.09,2007,전문화기 (2005~2015),이주연,4,7,6,1,86,1.5,"전라남도 목포시 영산로535번길 6, 106동 405호(상동, 호반)",061-276-0445,,,
전라남도,목포시,한울타리,hanwool,2016.12.13,2016,확장·내실기 (2016~),장미영,4,6,4,2,67,1.0,"전라남도 목포시 죽교천로136번길 14, 103호(산정동, 성광빌라트)",061-244-8123,,,
전라남도,무안군,무안늘품,MUAN NEULPUM,2020.06.26,2020,확장·내실기 (2016~),장미자,4,7,5,2,71,1.25,"전라남도 무안군 삼향읍 남악2로74번길 14,107동 601호",061-281-8763,,,
전라남도,보성군,사랑뜰아동그룹홈,sarangtteul children's group home,2009.12.31,2009,전문화기 (2005~2015),정운학,4,7,3,4,43,0.75,전라남도 보성군 벌교읍 월정길 130-11,061-857-8821,,,
전라남도,보성군,휘연아동그룹홈,hwiyeonchildren's group home,2010.03.31,2010,전문화기 (2005~2015),김영일,4,7,7,0,100,1.75,전라남도 보성군 벌교읍 월정길 130-11,061-858-2256,,,
전라남도,순천시,평화로운집,PYUNGHWALOUNJIP,1998.10.01,1998,태동기 (~1999),이숙정,4,7,5,2,71,1.25,"전라남도 순천시 연향번영길94, 106동 401호(연향동, 동성아파트)",061-723-6367,,,
전라남도,여수시,늘푸른집,Neulpureunjip,2003.03.14,2003,제도화기 (2000~2004),조은영,4,7,5,2,71,1.25,전라남도 여수시 공화남4길 12 (공화동),061-665-0718,,,
전라남도,여수시,해오름둥지,Haeoreumdungji,2008.05.29,2008,전문화기 (2005~2015),김도희,4,7,6,1,86,1.5,"전라남도 여수시 진남로 119-1, 3층 (관문동)",061-654-5503,,,
전라남도,영광군,새생명마을,newlife,2012.05.31,2012,전문화기 (2005~2015),백향란,4,7,6,1,86,1.5,"전라남도 영광군 법성면 용덕로1길 19, 2층",061-356-7015,,,
전라남도,영광군,새꿈둥지,dreamnest,2012.05.31,2012,전문화기 (2005~2015),이은영,4,7,6,1,86,1.5,"전라남도 영광군 영광읍 물무로 133, 청우아파트 505호",061-356-7651,,,
전라남도,영광군,연한가지,TWIG,2006.09.22,2006,전문화기 (2005~2015),하은순,4,7,7,0,100,1.75,"전라남도 영광군 대마면 원당길 1길 5, 가동",061-352-1232,,,
전라남도,영광군,시냇가에심은나무,lowtree,2009.06.30,2009,전문화기 (2005~2015),김성덕,4,7,5,2,71,1.25,"전라남도 영광군 대마면 원당길 1길 5, 나동",061-351-6484,,,
전라남도,영광군,에셀나무,esheltree,2011.08.12,2011,전문화기 (2005~2015),문혜경,4,7,6,1,86,1.5,전라남도 영광군 영광읍 향교길 1길 4-20,061-351-9400,,,
전라남도,영광군,아이꿈터,Children Dream Home,2013.12.01,2013,전문화기 (2005~2015),김철훈,4,7,5,2,71,1.25,전라남도 영광군 영광읍 와룡로 193-3,061-351-3448,,,
전라남도,영광군,드림아이,dream I,2019.11.13,2019,확장·내실기 (2016~),전성옥,4,7,5,2,71,1.25,"전라남도 영광군 불갑면 녹산로 135-5, 나동 A-101호",061-352-1971,,,
전라남도,장흥군,장흥탐진그룹홈,ttamjin,2008.04.01,2008,전문화기 (2005~2015),차경애,4,7,6,1,86,1.5,전라남도 장흥군 장흥읍 못골길 31,,,,
전라남도,장흥군,정남진그룹홈,jeongnamjin,2011.02.14,2011,전문화기 (2005~2015),김지영,4,7,4,3,57,1.0,전라남도 장흥군 장흥읍동교로 36-16,,,,
전라남도,장흥군,장흥아오로그룹홈,aoro,2021.11.08,2021,확장·내실기 (2016~),백경란,4,7,4,3,57,1.0,전라남도 장흥군 문림로 14,,,,
전라남도,해남군,드림홈,DREAMHOME,2016.10.04,2016,확장·내실기 (2016~),김나단,4,7,7,0,100,1.75,전라남도 해남군 송지면 땅끝해안로 1539-2 드림홈,061-532-2211,,,
전라남도,해남군,천사의집,CHEONSAEUI JIEB,2009.11.20,2009,전문화기 (2005~2015),김혜원,4,7,7,0,100,1.75,전라남도 해남군 송지면 땅끝해안로 1539-2 천사의집,061-532-2201,,,
경상북도,포항시,포항솔빛그룹홈,solbitgrouphome,2024.09.11,2024,확장·내실기 (2016~),최미혜,4,7,7,0,100,1.75,경상북도 포항시 남구 축항로 78-4,054-242-3453,,,
경상북도,포항시,가온누리공동생활가정,gaonnuri grouphome,2011.01.11,2011,전문화기 (2005~2015),김나윤,4,7,6,1,86,1.5,"경상북도 포항시 남구 대송면 제내길 4, 3층",054-285-6525,,,
경상북도,포항시,보아스공동생활가정,Boaz grouphome,2024.06.17,2024,확장·내실기 (2016~),송동향,2,4,1,3,25,0.5,"경상북도 포항시 북구 양학로 70-30, 학잠보성아파트 101동 105호",,,,
경상북도,구미시,신평아이꿈터,Children's Dream Land,2005.09.30,2005,전문화기 (2005~2015),최경희,4,6,5,1,83,1.25,경상북도 구미시 칠성로2길 35 구미남교회 사택1층,054-600-8310,,,
경상북도,상주시,움트리그룹홈,umtree grouphome,2009.12.01,2009,전문화기 (2005~2015),이정화,4,7,7,0,100,1.75,경상북도 상주시 공성면 영오3길 11-7,070-7796-9486,,,
경상북도,경산시,스토르게그룹홈,storgegrouphome,2009.05.29,2009,전문화기 (2005~2015),김희숙,4,7,7,0,100,1.75,경상북도 경산시 경안로47길 14,053-814-4781,,,
경상북도,경산시,해솔그룹홈,HSRl,2015.09.10,2015,전문화기 (2005~2015),김시현,4,7,5,2,71,1.25,경상북도 경산시 진량읍 평사2길 2-7,053-856-3330,,,
경상북도,경산시,초록공간그룹홈,kkotgaram,2018.12.27,2018,확장·내실기 (2016~),조형도,4,7,5,2,71,1.25,"경상북도 경산시 남매공원로2길 36, 201호",053-812-3991,,,
경상북도,경산시,그루한빛그룹홈,groohanbit,2021.12.02,2021,확장·내실기 (2016~),김도연,4,7,4,3,57,1.0,경상북도 경산시 자인면 북사로7길 7,,,,
경상북도,청도군,성은그룹홈,Seongeun house,2023.11.23,2023,확장·내실기 (2016~),이현미,1,7,0,7,0,0.0,경상북도 청도군 이서면 학산2길 62,,,,
경상남도,거제시,콩이네집,KONG HOUSE,2012.03.20,2012,전문화기 (2005~2015),이미진,4,7,7,0,100,1.75,경상남도 거제시 거제면 거제남서로 3862,070-8842-0330,,,
경상남도,거제시,좋은씨앗,GOODSEED,2020.03.27,2020,확장·내실기 (2016~),권진아,4,7,6,1,86,1.5,"경상남도 거제시 계룡로 120 거원빌라, 103호",055-634-0815,,,
경상남도,거창군,경천공간,GYEONGCHEON,2010.11.01,2010,전문화기 (2005~2015),서혜빈,4,7,6,1,86,1.5,"경상남도 거창군 거창읍 국농소3길 89, 2층",055-943-4221,,,
경상남도,김해시,두리골해맑은 아이들의집,Durigol Haemareun Children's Home,2007.08.07,2007,전문화기 (2005~2015),고민정,4,7,5,2,71,1.25,"경상남도 김해시 삼안로 244, 4동 104호",055-335-2246,,,
경상남도,김해시,자작나무,JAJAKNAMU,2010.08.26,2010,전문화기 (2005~2015),박현태,4,7,7,0,100,1.75,"경상남도 김해시 삼안로279번길 9, 2층",070-8908-7744,,,
경상남도,김해시,해피아이,HAPPYI,2023.04.01,2023,확장·내실기 (2016~),장영미,4,7,6,1,86,1.5,"경상남도 김해시 능동로 32, 402동 105호",055-337-8966,,,
경상남도,사천시,까치둥지,KKACHIDEUNGJI,2010.12.29,2010,전문화기 (2005~2015),박미언,4,7,7,0,100,1.75,"경상남도 사천시 정동면 읍동길 27, 103동 506호(사천청구타운)",070-4254-3662,,,
경상남도,사천시,모모네,MOMONE,2017.08.17,2017,확장·내실기 (2016~),한경희,4,5,5,0,100,1.25,"경상남도 사천시 정동면 옥산로 328, 104동 204호(삼성아파트)",055-855-7229,,,
경상남도,사천시,호산나그룹홈,HOSANNA GROUP HOME,2010.08.30,2010,전문화기 (2005~2015),변묘향,4,7,6,1,86,1.5,경상남도 사천시 숲안길 7-50,055-835-2245,,,
경상남도,양산시,푸른나래,PUREUN NARAE,2014.04.26,2014,전문화기 (2005~2015),김청자,5,7,5,2,71,1.0,경상남도 양산시 신명동6길 19,055-388-5186,,,
경상남도,양산시,연지,LOTUSPOND,2014.12.30,2014,전문화기 (2005~2015),한미나,4,7,7,0,100,1.75,경상남도 양산시 명동4길 5-25,055-383-9548,,,
경상남도,진주시,진주한울타리,JINJUHANULTARI,2005.01.04,2005,전문화기 (2005~2015),강혜련,4,7,4,3,57,1.0,"경상남도 진주시 진주대로 1208번길 20, 2동 205호",055-743-6180,,,
경상남도,진주시,태양의집,SUN HOME,2005.05.25,2005,전문화기 (2005~2015),김미희,4,7,4,3,57,1.0,"경상남도 진주시 천수로298번길 10, 101동 101호",055-741-1181,,,
경상남도,친주시,임마누엘집,IMMANUEL HOUSE,2007.10.13,2007,전문화기 (2005~2015),박래송,4,7,6,1,86,1.5,"경상남도 친주시 동부로 2062, 101동 203호",055-759-6197,,,
경상남도,진주시,예닮이네,YAE DAM INE,2004.04.12,2004,제도화기 (2000~2004),김천옥,4,7,4,3,57,1.0,"경상남도 진주시 하대로40번길 14, 403호",055-761-5953,,,
경상남도,진주시,해들누리,HAEDEULNURI,2011.01.05,2011,전문화기 (2005~2015),박명숙,4,7,3,4,43,0.75,경상남도 진주시 도동로240번길 21-5,055-744-7942,,,
경상남도,창원시,빛누리집,BITNURI HOUSE,1995.09.15,1995,태동기 (~1999),이경순,3,7,5,2,71,1.67,경상남도 창원시 마산합포구 문화동 11길 15,055-221-1629,,,
경상남도,창원시,마산한울타리,MASANHANWOOLTARI,1994.01.10,1994,태동기 (~1999),나혜령,3,7,4,3,57,1.33,"경상남도 창원시 마산합포구 월영남로 59, 106-1603호",055-245-6767,,,
경상남도,창원시,행복울타리,HAPPYFENCE,2010.06.23,2010,전문화기 (2005~2015),김수경,4,7,5,2,71,1.25,"경상남도 창원시 진해구 석동로75번길 20-8, 201호",055-542-6154,,,
경상남도,창원시,꿈놀이터,DREAMPLAYGROUND,2008.09.26,2008,전문화기 (2005~2015),이광원,4,7,7,0,100,1.75,경상남도 창원시 진해구 인사로32번길 12,055-547-9070,,,
경상남도,통영시,아이들둥지,AIDEUL DUNGJI,2003.10.01,2003,제도화기 (2000~2004),장계영,4,7,7,0,100,1.75,"경상남도 통영시 서송정2길 9, 아이들둥지",055-648-3621,,,
경상남도,통영시,파란나라,PARANNARA,2012.11.21,2012,전문화기 (2005~2015),이승현,4,7,7,0,100,1.75,경상남도 통영시 서송정1길 14,055-648-3622,,,
경상남도,통영시,옹달샘,ONGDALSAEM,2008.01.08,2008,전문화기 (2005~2015),김태연,4,7,7,0,100,1.75,"경상남도 통영시 미수해안로 54-21, 동신아파트 101동 102호",055-641-7130,,,
경상남도,통영시,포도나무그룹홈,PODONAMU GROUPHOME,2024.10.24,2024,확장·내실기 (2016~),강옥금,2,7,1,6,14,0.5,"경상남도 통영시 대곡길 12, 101동 101호",055-645-1613,,,
경상남도,하동군,로뎀나무숲,RODEMNAMUSUP,2020.06.29,2020,확장·내실기 (2016~),베수현,4,7,5,2,71,1.25,"경상남도 하동군 진교면 들포길 38, 103동 107호",055-883-6001,,,
경상남도,함안군,푸른꿈,PUREUNKKUM,2009.11.04,2009,전문화기 (2005~2015),최재열,0,0,0,0,0,,경상남도 함안군 칠원읍 호곡1길 51-1,,,,
경상남도,함안군,레인보우,RAINBOW,2024.08.12,2024,확장·내실기 (2016~),윤동환,2,0,0,0,0,0.0,"경상남도 함안군 칠원읍 원서로 89-21, 104동 901호",055-586-1015,,,
제주특별자치도,제주시,제주몽생이그룹홈,jejumong-saeng i grouphome,2011.05.31,2011,전문화기 (2005~2015),윤문희,4,7,6,1,86,1.5,"제주특별자치도 제주시 월랑북길 44-6, 대홍빌라 301",064-721-3344,,,
제주특별자치도,제주시,제주소나이그룹홈,Jeju Sonai Group Home,2015.06.15,2015,전문화기 (2005~2015),김완숙,4,7,7,0,100,1.75,"제주특별자치도 제주시 화삼북로4길 28, 1층",064-758-3999,,,
제주특별자치도,제주시,예향숲그룹홈,YEHYANGSUPGRO UPHOME,2017.08.28,2017,확장·내실기 (2016~),홍영환,4,7,7,0,100,1.75,제주특별자치도 제주시 한림읍 중산간서로 3920,064-773-0818,,,
제주특별자치도,제주시,예향원그룹홈,yehyangwon group home,2017.09.27,2017,확장·내실기 (2016~),소진숙,4,7,4,3,57,1.0,제주특별자치도 제주시 한림읍 중산간서로 3920,064-772-5009,,,
